filename;ocr_text;confidence;global_box;source_map
img20250920_20532456_x2962_y5013_679.jpg;18KM;0.954;[[np.int32(3522), np.int32(5644)], [np.int32(3630), np.int32(5709)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_680.jpg;Ильзна;0.7881;[[np.int32(4572), np.int32(5671)], [np.int32(4765), np.int32(5729)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_681.jpg;29°45;0.8741;[[np.int32(3550), np.int32(5684)], [np.int32(3749), np.int32(5761)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_682.jpg;Прохоров 54км;0.9679;[[np.int32(3823), np.int32(5678)], [np.int32(4148), np.int32(5750)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_683.jpg;Ровное;0.933;[[np.int32(3465), np.int32(5884)], [np.int32(3653), np.int32(5941)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_684.jpg;Сорркино;0.8448;[[np.int32(3880), np.int32(5876)], [np.int32(4125), np.int32(5939)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_685.jpg;Пригон;0.791;[[np.int32(4538), np.int32(5877)], [np.int32(4745), np.int32(5940)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_686.jpg;кое;0.7096;[[np.int32(2962), np.int32(5948)], [np.int32(3046), np.int32(5988)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_687.jpg;Козюльки;0.9664;[[np.int32(3196), np.int32(5977)], [np.int32(3439), np.int32(6036)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_688.jpg;Иванцево;0.9617;[[np.int32(3310), np.int32(6129)], [np.int32(3579), np.int32(6189)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_689.jpg;Жиповик;0.7867;[[np.int32(3776), np.int32(6194)], [np.int32(3986), np.int32(6242)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_690.jpg;Разлоги;0.7118;[[np.int32(4569), np.int32(6191)], [np.int32(4828), np.int32(6269)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_691.jpg;Ильюшкинд;0.9339;[[np.int32(3173), np.int32(6229)], [np.int32(3499), np.int32(6287)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_692.jpg;Маl.-;0.7589;[[np.int32(4691), np.int32(6269)], [np.int32(4879), np.int32(6336)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_693.jpg;Замошье;0.9885;[[np.int32(3015), np.int32(6386)], [np.int32(3267), np.int32(6442)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_694.jpg;Рыбино;0.927;[[np.int32(3360), np.int32(6387)], [np.int32(3579), np.int32(6445)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_695.jpg;Ocmpue;0.9638;[[np.int32(4093), np.int32(6413)], [np.int32(4328), np.int32(6475)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_696.jpg;Чихачево;0.8191;[[np.int32(4597), np.int32(6409)], [np.int32(4900), np.int32(6505)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_697.jpg;Крылово;0.9706;[[np.int32(3167), np.int32(6474)], [np.int32(3406), np.int32(6533)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_698.jpg;Вяльцево;0.9747;[[np.int32(4344), np.int32(6512)], [np.int32(4637), np.int32(6571)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_699.jpg;Харитоново;0.9639;[[np.int32(3672), np.int32(6516)], [np.int32(3965), np.int32(6585)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_700.jpg;Каменка;0.9268;[[np.int32(3001), np.int32(6551)], [np.int32(3220), np.int32(6593)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_701.jpg;КБорок;0.6788;[[np.int32(4017), np.int32(6538)], [np.int32(4204), np.int32(6599)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_702.jpg;Артюшкино;0.9798;[[np.int32(4129), np.int32(6604)], [np.int32(4533), np.int32(6671)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_703.jpg;Гетерки;0.8769;[[np.int32(4600), np.int32(6642)], [np.int32(4820), np.int32(6705)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_704.jpg;100;0.8779;[[np.int32(4767), np.int32(6705)], [np.int32(4883), np.int32(6761)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_705.jpg;Шурлово;0.7252;[[np.int32(4234), np.int32(6721)], [np.int32(4517), np.int32(6782)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_706.jpg;Боскино;0.9832;[[np.int32(3639), np.int32(6898)], [np.int32(3879), np.int32(6971)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_707.jpg;Комарниково;0.9749;[[np.int32(4148), np.int32(6912)], [np.int32(4530), np.int32(6980)]];img20250920_20532456.tif
img20250920_20532456_x2962_y5013_708.jpg;Городищ;0.8273;[[np.int32(4715), np.int32(6954)], [np.int32(4962), np.int32(7013)]];img20250920_20532456.tif
